City_ID,City,Country,Max Temp,Current Description,Lat,Lng,Hotel Name
1217,Houma,US,82.99,overcast clouds,29.5958,-90.7195,Courtyard by Marriott Houma
1220,Sabha,LY,83.21,clear sky,27.0377,14.4283,Foundation Taaj Asala for Historical Research and Archeology
1225,Royan,FR,77.0,clear sky,45.6285,-1.0281,Hôtel Cordouan Thalassothérapie et Spa - Royan
1226,Oranjestad,AW,87.8,few clouds,12.524,-70.027,Divi Village Golf & Beach Resort
1227,Neiafu,TO,71.6,broken clouds,-18.65,-173.9833,Mystic Sands
1229,Loreto,MX,76.28,scattered clouds,22.2667,-101.9667,José de Jesús Velásquez mora
1230,Inhambane,MZ,71.89,clear sky,-23.865,35.3833,Oceano
1231,Bouca,CF,73.87,light rain,6.5105,18.2733,Quinta Samay
1234,Sinnamary,GF,78.42,overcast clouds,5.3833,-52.95,ALETHEIA Appartement Sinnamary
1235,Jizan,SA,87.8,sand,17.3333,42.6667,شهدان. ابوالحجر
1236,Saint-Pierre,RE,78.8,light rain,-21.3393,55.4781,Lindsey Hôtel
1237,Lasa,IT,68.0,clear sky,46.6166,10.7002,Pension Feldgärtenhof
1238,Tautira,PF,80.6,light rain,-17.7333,-149.15,Pension Oaoa
1239,Tall Kayf,TR,75.2,clear sky,37.0833,41.0667,Quinta Samay
1240,Brebes,ID,77.58,clear sky,-6.8706,109.0369,HOTEL GRAND DIAN BREBES
1241,Bam,IR,80.49,clear sky,29.106,58.357,Bam Tourist Hotel
1242,Praya,CV,75.2,broken clouds,14.9215,-23.5087,LT Aparthotel
1245,Mecca,SA,88.25,scattered clouds,21.4267,39.8261,"Makkah Clock Royal Tower, A Fairmont Hotel"
1247,Namatanai,PG,78.57,broken clouds,-3.6667,152.4333,Namatanai Hotel
1248,Almenara,BR,84.04,scattered clouds,-16.1836,-40.6944,Pousada Estância
1249,Camacha,PT,64.4,few clouds,33.0833,-16.3333,Hotel Porto Santo & Spa
1250,Ojinaga,MX,78.8,clear sky,29.5667,-104.4167,Suites Las Palmas
1254,Catalina,US,82.0,clear sky,32.5056,-110.9211,Miraval Arizona Resort & Spa
1255,Vila,PT,66.0,overcast clouds,42.0304,-8.1588,Hotel Castrum Villae by Walk Hotels
1258,Coria,ES,63.84,overcast clouds,39.9879,-6.5377,Hotel San Cristóbal
1259,Rovinj,HR,60.8,clear sky,45.08,13.64,Hotel Monte Mulini
1260,Port Blair,IN,81.93,scattered clouds,11.6667,92.75,Welcomhotel Bay Island Port Blair
1261,Lucea,JM,84.2,few clouds,18.451,-78.1736,Grand Palladium Jamaica Resort & Spa
1262,Arona,ES,77.0,few clouds,28.0996,-16.681,Paradise Court
1263,Champasak,LA,75.9,overcast clouds,14.75,106.0,Kiat Ngong Wetland BUNGALOW
1264,Salem,IN,79.34,overcast clouds,11.65,78.1667,YMCA PROGRAM CENTRE
1266,Utete,TZ,74.03,light rain,-7.986,38.758,River View Lodge
1268,Siyabuswa,ZA,66.88,scattered clouds,-25.1132,29.0445,Uluju properties
1269,Amarpur,IN,84.63,broken clouds,25.0333,86.9,Amit kirana store
1271,Bathsheba,BB,84.2,scattered clouds,13.2167,-59.5167,Atlantis Hotel
1272,Noumea,NC,78.01,broken clouds,-22.2763,166.4572,Hôtel Le Lagon
1273,Ajuchitlan,MX,78.8,broken clouds,20.7167,-100.0167,Cuartos En Renta
1274,Maningrida,AU,68.79,broken clouds,-12.0667,134.2667,Dhukurrdji Lodge
1277,Santander,ES,64.4,clear sky,43.4647,-3.8044,Abba Santander Hotel
1281,Qalyub,EG,77.0,clear sky,30.1792,31.2056,كمال فهمى محمد فهمى
1282,Fort Portal,UG,60.39,light rain,0.6617,30.2748,Elegance hotel
1284,Mmathubudukwane,BW,66.2,clear sky,-24.6,26.4333,Gill Sleepover Guesthouse
1288,Grand Gaube,MU,79.0,light rain,-20.0064,57.6608,Veranda Paul et Virginie Hotel & Spa
1289,Sharjah,AE,86.0,clear sky,25.3573,55.4033,Swiss Belhotel Sharjah
1291,Vicuna,CL,73.0,clear sky,-30.0319,-70.7081,Los Mosaicos
1293,Lodja,CD,70.57,broken clouds,-3.4833,23.4333,Quinta Samay
1295,Rio Branco,BR,87.8,scattered clouds,-9.9747,-67.81,João Paulo Hotel
1297,San Cristobal,VE,89.6,scattered clouds,7.7669,-72.225,Posada Villaven C.A.
1298,Biograd Na Moru,HR,61.0,clear sky,43.9433,15.4519,Hotel Palma
1300,Namibe,AO,79.57,scattered clouds,-15.1961,12.1522,Hotel Chik Chik Namibe
1301,Ende,ID,75.96,clear sky,-8.8432,121.6623,Dwi Putra Hotel - Ende
1302,Dalbandin,PK,81.86,clear sky,28.8947,64.4101,Sanjrani House
1303,Nizwa,OM,87.12,broken clouds,22.9333,57.5333,Orient Apartments
1304,Maceio,BR,86.0,few clouds,-9.6658,-35.7353,Poutur Pousada
1306,Mount Isa,AU,69.8,light rain,-20.7333,139.5,ibis Styles Mt Isa Verona
1307,Simoes,BR,87.89,broken clouds,-7.5989,-40.8178,Hotel Ponto Certo
1308,Pundaguitan,PH,83.17,scattered clouds,6.3711,126.1689,Leonardo Family Beach House 1
1309,Chicama,PE,66.2,fog,-7.8447,-79.1469,Balihai Bungalows
1310,Sakakah,SA,86.0,clear sky,29.9697,40.2064,Fakhamat Al Orjoana Apartment
1311,Saint-Georges,GD,86.0,few clouds,12.0564,-61.7485,Radisson Grenada Beach Resort
1312,Bubaque,GW,78.35,clear sky,11.2833,-15.8333,"Casa Dora, Bubaque"
1315,Taranagar,IN,80.71,clear sky,28.6709,75.0351,Jyani Plaza
1319,Tsiroanomandidy,MG,69.39,scattered clouds,-18.7667,46.0333,Quinta Samay
1320,Bontang,ID,77.09,broken clouds,0.1333,117.5,KOPKAR Hotel Bintang Sintuk
1321,Karratha,AU,79.38,clear sky,-20.7377,116.8463,ibis Styles Karratha
1323,Kulhudhuffushi,MV,83.75,broken clouds,6.6221,73.07,Haajy Guest House 1
1325,Amnat Charoen,TH,87.01,scattered clouds,15.9167,104.75,หอพักนักศึกษา
1327,Aden,YE,82.69,clear sky,12.7794,45.0367,Sama Emirate Hotel
1329,Makakilo City,US,78.8,clear sky,21.3469,-158.0858,Marriott's Ko Olina Beach Club
1331,Sungaipenuh,ID,63.95,broken clouds,-2.0833,101.3833,Hotel Jaya Wisata 2
1332,Kauswagan,PH,77.0,broken clouds,8.1917,124.0847,lola patring
1334,Malya,TZ,68.23,scattered clouds,-2.9833,33.5167,Quinta Samay
1336,Wanning,CN,78.53,scattered clouds,18.8003,110.3967,Paradise Hotel
1337,Marataizes,BR,77.04,clear sky,-21.0433,-40.8244,Ed. Barra Shopping
1338,Tabou,CI,83.14,overcast clouds,4.423,-7.3528,hotêl doufoulougou
1339,Kawalu,ID,70.74,overcast clouds,-7.3817,108.2082,KOSAN UNGU UNSIK
1340,Vallenar,CL,76.08,clear sky,-28.5708,-70.7581,Humacao Bed & Breakfast
1342,Cowansville,CA,64.4,broken clouds,45.2001,-72.7491,L'Auberge des Carrefours
1343,Gushikawa,JP,66.2,moderate rain,26.3544,127.8686,Kirari Guest House
1344,Kieta,PG,78.87,broken clouds,-6.2167,155.6333,Uruna Bay Retreat
1345,Muisne,EC,86.0,few clouds,0.6,-80.0333,Quinta Samay
1346,La Palma,US,64.99,broken clouds,33.8464,-118.0467,La Quinta Inn & Suites by Wyndham Buena Park
1348,Hambantota,LK,80.44,broken clouds,6.1241,81.1185,Bungalow 63
1349,Axim,GH,82.87,light rain,4.8699,-2.2405,AXIM BEACH RESORT AND SPA
1353,Hithadhoo,MV,83.5,scattered clouds,-0.6,73.0833,Scoop Guest House
1356,Atuona,PF,80.65,scattered clouds,-9.8,-139.0333,Villa Enata
1357,Poum,NC,78.28,overcast clouds,-20.2333,164.0167,Gîte kajeon
1358,Ampanihy,MG,71.53,scattered clouds,-24.7,44.75,Angora Hotel
1359,Hilo,US,69.8,moderate rain,19.7297,-155.09,Hilo Hawaiian Hotel
1362,Isangel,VU,77.25,overcast clouds,-19.55,169.2667,Tanna Lodge
1363,Puerto Ayora,EC,80.6,broken clouds,-0.7393,-90.3518,Finch Bay Galapagos Hotel
1364,Biak,ID,77.29,broken clouds,-0.9131,122.8766,Penginapan Kim
1369,Chuy,UY,71.82,light rain,-33.6971,-53.4616,Nuevo Hotel Plaza
1370,Takhli,TH,84.99,overcast clouds,15.2634,100.3438,โรงเเรมกอล์ฟ 19
1372,Rikitea,PF,78.58,overcast clouds,-23.1203,-134.9692,Pension Maro'i
1375,Antofagasta,CL,68.0,few clouds,-23.65,-70.4,Holiday Inn Express Antofagasta
1376,Lusambo,CD,71.67,overcast clouds,-4.9667,23.45,Quinta Samay
1377,Buchanan,LR,87.8,scattered clouds,5.8808,-10.0467,Kamaneahn Hotel Inc
1378,Abu Samrah,SY,74.57,broken clouds,35.3029,37.1841,Quinta Samay
1381,Bambous Virieux,MU,79.0,light rain,-20.3428,57.7575,Casa Tia Villa
1382,Guaira,BR,87.96,clear sky,-20.3183,-48.3106,Hotel do Lago
1383,Faanui,PF,80.01,light rain,-16.4833,-151.75,Bora-Bora Pearl Beach Resort & Spa
1385,Viedma,AR,61.74,broken clouds,-40.8135,-62.9967,Hotel Cristal
1387,Cape Town,ZA,63.0,clear sky,-33.9258,18.4232,Southern Sun Waterfront Cape Town
1396,Pangai,TO,79.95,light rain,-19.8,-174.35,Ha'apai Beach Resort
1397,Gamba,GA,76.57,overcast clouds,-2.65,10.0,Quinta Samay
1398,Kloulklubed,PW,82.4,broken clouds,7.0419,134.2556,Storyboard Beach Resort
1399,Ixtapa,MX,82.4,broken clouds,20.7,-105.2,Hotel Plaza Providencia
1400,Albany,US,70.0,broken clouds,42.6001,-73.9662,Quinta Samay
1401,Kavieng,PG,80.82,moderate rain,-2.5744,150.7967,Nusa Island Retreat
1404,Shahrud,IR,69.08,overcast clouds,36.4182,54.9763,Royal Hotel
1405,Jamestown,US,60.01,clear sky,42.097,-79.2353,Hampton Inn & Suites Jamestown
1406,Bhag,PK,88.75,clear sky,29.0415,67.8239,Bukhari hotl
1410,Samarai,PG,81.93,overcast clouds,-10.6167,150.6667,Nuli Sapi
1414,Beira,MZ,73.4,clear sky,-19.8436,34.8389,Beira Terrace Hotel
1415,Touros,BR,84.2,scattered clouds,-5.1989,-35.4608,INN NEW HORIZON
1418,Constitucion,CL,65.5,clear sky,-35.3333,-72.4167,Hotel Boutique Las Azucenas
1420,Ndele,CF,76.17,light rain,8.4109,20.6473,Quinta Samay
1421,Avarua,CK,78.8,few clouds,-21.2078,-159.775,Paradise Inn
1422,Vila Velha,BR,81.0,few clouds,-20.3297,-40.2925,Quality Suites Vila Velha
1423,Kupang,ID,76.01,clear sky,-10.1667,123.5833,Hotel On The Rock by Prasanthi
1424,Cidreira,BR,74.5,scattered clouds,-30.1811,-50.2056,Hotel Castelo
1426,Shelburne,CA,63.0,broken clouds,44.0787,-80.2041,The Retreat at the Farm
1427,Cairns,AU,73.99,moderate rain,-16.9167,145.7667,Mantra Trilogy Cairns
1430,Vaini,TO,69.8,mist,-21.2,-175.2,Keleti Beach Resort
1431,Souillac,MU,78.8,light rain,-20.5167,57.5167,Shanti Maurice Resort & Spa
1432,Hermanus,ZA,62.01,overcast clouds,-34.4187,19.2345,Misty Waves Boutique Hotel
1435,Dingle,PH,76.37,light rain,10.9995,122.6711,SEGAYA PROPERTY
1436,Kapaa,US,75.2,scattered clouds,22.0752,-159.319,Sheraton Kauai Resort at Coconut Beach
1437,Saint-Philippe,RE,78.8,moderate rain,-21.3585,55.7679,"Chambres d'hôte ""La Trinité"""
1438,Kilindoni,TZ,78.85,light rain,-7.9139,39.6668,Bustani B&B
1439,Mahebourg,MU,78.8,light rain,-20.4081,57.7,Shandrani Beachcomber Resort & Spa
1441,Aljezur,PT,63.43,overcast clouds,37.3191,-8.8033,Amazigh Hostel
1442,High Rock,BS,80.6,broken clouds,26.6208,-78.2833,Hideaway Bahamas Beach Club
1444,Wuning,CN,63.41,light rain,29.2589,120.2311,Fu Du Hotel
1446,Castro,BR,73.76,clear sky,-24.7911,-50.0119,CHACARA BAILLY
1454,Jalu,LY,72.86,scattered clouds,29.0331,21.5482,صاحبة الفخامة
1455,Nargana,PA,82.24,scattered clouds,9.4428,-78.5906,Dubbir
1459,Hobyo,SO,84.33,scattered clouds,5.3505,48.5268,Halane Hotel and Restaurent
1461,Mar Del Plata,AR,66.2,scattered clouds,-38.0023,-57.5575,Gran Hotel Mar del Plata
1462,Pisco,PE,70.0,clear sky,-13.7,-76.2167,Hotel San Isidro Oficial
1463,West Wendover,US,64.4,clear sky,40.7391,-114.0733,"Motel 6 Wendover, UT"
1465,Geraldton,AU,60.8,scattered clouds,-28.7667,114.6,Broadwater Mariner Resort
1466,Kruisfontein,ZA,60.01,overcast clouds,-34.0033,24.7314,Oyster Bay House Rental
1470,East London,ZA,64.4,clear sky,-33.0153,27.9116,Tu Casa
1471,Lagos,NG,84.2,scattered clouds,6.5833,3.75,Quinta Samay
1472,Ambilobe,MG,74.59,scattered clouds,-13.2,49.05,Hôtel & Restaurant DIANA Ambilobe
1477,Carnarvon,AU,62.6,clear sky,-24.8667,113.6333,Hospitality Carnarvon
1479,Sesheke,ZM,72.37,broken clouds,-17.4759,24.2968,Protea Hotel by Marriott Zambezi River Lodge
1481,Trelew,AR,62.02,few clouds,-43.249,-65.3051,Hotel Touring Club
1482,Sao Filipe,CV,71.96,broken clouds,14.8961,-24.4956,Tortuga B&B
1483,Meulaboh,ID,76.12,overcast clouds,4.1363,96.1285,Kost Pria
1484,Cabo San Lucas,MX,82.0,clear sky,22.8909,-109.9124,Hotel Tesoro Los Cabos
1485,Montigny-Le-Bretonneux,FR,64.0,clear sky,48.7664,2.0341,Hôtel Restaurant Campanile Voisins le Bretonneux
1487,Glenwood Springs,US,61.0,scattered clouds,39.5505,-107.3248,Glenwood Springs Cedar Lodge
1488,Tanete,ID,73.9,overcast clouds,-3.9443,119.7848,Wisma Tri Multi
1490,Arraial Do Cabo,BR,78.8,few clouds,-22.9661,-42.0278,Pousada Porto Praia
1494,Asosa,ET,65.73,overcast clouds,10.0667,34.5333,Blendana Hotel Assosa
1495,San Policarpo,PH,77.32,overcast clouds,12.1791,125.5072,JM Lodge
1497,Acapulco,MX,89.6,overcast clouds,16.8634,-99.8901,HS Hotsson Smart Acapulco
1502,Pandan,PH,77.43,scattered clouds,14.0453,124.1694,Bonifacio Lodge
1503,Bantogon,PH,78.35,scattered clouds,6.5333,124.0333,Kalamansig Greenhome
1505,Rio Gallegos,AR,60.8,clear sky,-51.6226,-69.2181,Hotel Santa Cruz
1507,Tezu,IN,74.77,broken clouds,27.9167,96.1667,Circuit House
1509,Bethel,US,70.0,clear sky,41.3712,-73.414,Courtyard by Marriott Danbury
1510,Puro,PH,80.65,broken clouds,12.4841,123.3827,Quinta Samay
1515,Atlantic City,US,64.4,clear sky,39.3643,-74.4229,Courtyard by Marriott Atlantic City Beach Block
1517,Padang,ID,77.18,light rain,-0.9492,100.3543,Mercure Padang
1518,Comodoro Rivadavia,AR,62.6,clear sky,-45.8667,-67.5,Austral Hotel
1519,Ndjole,GA,73.06,overcast clouds,-0.1783,10.7649,Hotel Kevazingo
1521,Port-Gentil,GA,82.4,broken clouds,-0.7193,8.7815,Fengshui Residence
1522,Lumphat,KH,78.28,broken clouds,13.4878,106.9816,Lumphat Homestay
1524,Sumbe,AO,80.22,light rain,-11.2061,13.8437,Hotel Ritz Sumbe
1525,Buala,SB,79.3,broken clouds,-8.145,159.5921,Maringe Lagoon Lodge
1526,Bourail,NC,73.69,overcast clouds,-21.5667,165.4833,Motel Allamanda
1528,Lucapa,AO,66.63,light rain,-8.4192,20.7447,Residência Ulisses Dos Santos
1529,Basoko,CD,73.54,light rain,1.2391,23.616,Flat Hotel La Benediction
1531,Katobu,ID,74.8,few clouds,-4.9408,122.5276,La Ode Husein
1533,Yarmouth,US,66.2,clear sky,41.7057,-70.2286,Blue Rock Resort
1534,Victoria,HK,77.0,scattered clouds,22.2855,114.1577,Mini Hotel Central
1535,Kirakira,SB,78.82,overcast clouds,-10.4544,161.9205,SanBiz Lodge
1537,Ranavav,IN,81.99,overcast clouds,21.6842,69.7408,Tauren Hotel
1538,Natal,BR,84.2,broken clouds,-5.795,-35.2094,Villa Park Hotel | Natal
1540,Cachoeiras De Macacu,BR,78.8,few clouds,-22.4625,-42.6531,HOTEL PALACE SERRA VERDE IMPERIAL
1541,Los Llanos De Aridane,ES,71.6,few clouds,28.6585,-17.9182,Valle Aridane
1543,Muros,ES,66.99,overcast clouds,42.7762,-9.0603,Apartment Av. Castelao
1544,Lundazi,ZM,62.85,scattered clouds,-12.2929,33.1782,"Stones Hotel, Lundazi"
1545,Port Alfred,ZA,67.75,broken clouds,-33.5906,26.891,The Halyards Hotel
1547,Ancud,CL,62.01,broken clouds,-41.8697,-73.8203,Hotel Arena Gruesa
1548,Mana,GF,77.72,overcast clouds,5.6592,-53.7767,LE SAMANA
1551,Tecoanapa,MX,84.88,broken clouds,16.5167,-98.75,Hotel Manglares
1554,Tazmalt,DZ,71.29,overcast clouds,36.3868,4.3989,Hôtel Numédia
1557,Butaritari,KI,82.44,overcast clouds,3.0707,172.7902,Isles Sunset Lodge
1560,Tagusao,PH,79.16,broken clouds,9.1924,117.8141,Toledo
1561,Tsabong,BW,73.02,clear sky,-26.0217,22.401,Springbok Motel
1562,Dakar,SN,71.6,few clouds,14.6937,-17.4441,Redface Studios Meublés
1566,San Jeronimo,PE,63.3,clear sky,-11.9472,-75.2829,Tuki Llajta Pueblo Bonito Eco Lodge
1569,Venado Tuerto,AR,72.0,clear sky,-33.7456,-61.9688,Hotel - Miro Park
1570,Shenjiamen,CN,61.05,overcast clouds,29.9576,122.298,Jinjiang Inn Zhoushan Putuo Shenjiamen
1574,Abilene,US,73.0,clear sky,32.4487,-99.7331,La Quinta Inn by Wyndham Abilene
1576,Bandarbeyla,SO,83.62,broken clouds,9.4942,50.8122,JABIR HOTEL
1577,Georgetown,MY,82.0,scattered clouds,5.4112,100.3354,Cititel Penang
1578,Yarada,IN,82.4,mist,17.65,83.2667,Jeevan
1580,Filadelfia,US,69.01,overcast clouds,39.9523,-75.1638,"The Ritz-Carlton, Philadelphia"
1581,Manbij,SY,69.8,clear sky,36.5281,37.9549,Manbej City Hotel
1584,Sao Miguel Do Araguaia,BR,88.74,clear sky,-13.275,-50.1628,Hotel Executivo Palace
1585,Palatka,US,84.0,broken clouds,29.6486,-81.6376,Holiday Inn Express & Suites Palatka Northwest
1586,Ambon,ID,77.0,scattered clouds,-3.6954,128.1814,Swiss-Belhotel Ambon
1587,Guerrero Negro,MX,66.4,scattered clouds,27.9769,-114.0611,"Casa Laguna, Bed & Breakfast"
1588,Celestun,MX,89.56,overcast clouds,20.8667,-90.4,Posada Lilia
1590,Katsuura,JP,60.8,clear sky,35.1333,140.3,Katsuura Hotel Mikazuki
1591,Waingapu,ID,76.55,scattered clouds,-9.6567,120.2641,Pondok Wisata Elim
1603,Turayf,SA,84.2,broken clouds,31.6725,38.6637,Swiss Spirit Hotel & Suites Turaif
1606,Marsa Matruh,EG,69.8,clear sky,31.3525,27.2453,Beau Site
1607,Koindu,GN,79.79,light rain,8.4386,-10.3253,Quinta Samay
1610,Ribeira Grande,PT,60.8,broken clouds,38.5167,-28.7,Quinta da Meia Eira
1612,Nara,JP,60.01,broken clouds,34.6851,135.8049,Guesthouse Nara Komachi
1615,Chipinge,ZW,61.11,clear sky,-20.1883,32.6236,Chipinge Breeze Lodge
1616,Carauari,BR,83.52,scattered clouds,-4.8828,-66.8958,Hotel Fellip
1619,Quepos,CR,82.4,scattered clouds,9.4236,-84.1652,Jungle Beach Hotel at Manuel Antonio
1623,Mareeba,AU,73.99,overcast clouds,-17.0,145.4333,Trinity Plains Tourist Park
1624,Barcelos,PT,62.01,light rain,41.5388,-8.6151,Hotel Do Terço
1625,Laguna,US,64.0,overcast clouds,38.421,-121.4238,Holiday Inn Express & Suites Elk Grove Central - Hwy 99
1626,Hauterive,FR,71.6,clear sky,46.0901,3.4459,Aletti Palace Hotel
1627,Lata,PT,66.0,overcast clouds,40.1629,-8.3327,Casa Maquia
1631,Alofi,NU,71.6,light rain,-19.0595,-169.9187,Taloa Heights
1632,Payakumbuh,ID,69.73,overcast clouds,-0.2202,100.6308,OYO 3114 Homestay Dalimo
1633,Sao Joao Da Barra,BR,86.0,scattered clouds,-21.6403,-41.0511,Pousada Porto De Canoas
1636,Sur,OM,87.75,clear sky,22.5667,59.5289,Sur Plaza Hotel
1638,West Bay,KY,86.0,scattered clouds,19.3667,-81.4167,Calypso Cove
1639,Santa Cruz Del Sur,CU,86.86,clear sky,20.7147,-77.9956,Quinta Samay
1640,Awjilah,LY,70.95,scattered clouds,29.1081,21.2869,Quinta Samay
1641,Saldanha,ZA,66.2,overcast clouds,-33.0117,17.9442,Blue Bay Lodge
1642,Palmer,US,70.0,broken clouds,42.1584,-72.3287,Wedgewood Motel
1644,Avera,US,64.4,overcast clouds,33.194,-82.5271,Quinta Samay
1645,Taltal,CL,64.15,few clouds,-25.4,-70.4833,Residencial Karime
1646,Dawei,MM,78.62,overcast clouds,14.0833,98.2,Hotel Dawei
1648,Orapa,BW,67.93,clear sky,-21.2833,25.3667,Quinta Samay
1649,Mitu,CO,89.67,broken clouds,1.1983,-70.1733,Quinta Samay
1650,Saint-Joseph,RE,78.8,light rain,-21.3667,55.6167,"""Plantation Bed and Breakfast"
1651,Naze,JP,64.17,overcast clouds,28.3667,129.4833,奄美ポートタワーホテル
1652,Amapa,BR,79.66,overcast clouds,1.0,-52.0,Quinta Samay
1654,Itoman,JP,68.0,scattered clouds,26.1247,127.6694,Southern Beach Hotel & Resort Okinawa
1656,Doha,QA,86.0,clear sky,25.2867,51.5333,Movenpick Hotel Doha
1658,Vanimo,PG,76.48,overcast clouds,-2.6741,141.3028,Vahmoneh Lodge Vanimo
1659,Batticaloa,LK,81.45,few clouds,7.7102,81.6924,Grand Star Guest House
1660,Kabo,CF,76.8,overcast clouds,7.6994,18.629,Quinta Samay
1661,Pimentel,PE,75.2,clear sky,-6.8367,-79.9342,Casona Del Muelle
1662,Kang,BW,67.73,clear sky,-23.6752,22.7876,Kang Ultra Stop
1668,Russell,US,77.0,clear sky,32.3502,-85.1999,Macs
1670,Acari,PE,79.39,few clouds,-15.4311,-74.6158,HOSPEDAJE XIMENA
1672,Jawa,JO,75.2,clear sky,31.8525,35.9393,دار الحاج عبدالله ابو صعيليك واولاده
1674,Calvinia,ZA,71.19,broken clouds,-31.4707,19.776,Die Lemoenhuis
1676,Westport,US,70.0,clear sky,41.1415,-73.3579,The Westport Inn
1677,Puerto Escondido,MX,87.8,scattered clouds,15.85,-97.0667,Aldea del Bazar Hotel and Spa
1679,Abu Dhabi,AE,82.4,clear sky,24.4667,54.3667,Ramee Garden Hotel Apartments
1680,Kibuye,RW,67.3,light rain,-2.0597,29.3482,Inn on the lake
1683,Sabang,ID,83.14,overcast clouds,5.8933,95.3214,Hotel Citra
1688,Santiago Del Estero,AR,75.88,broken clouds,-27.7951,-64.2615,Apartamentos Castelli 90
1689,Lorengau,PG,80.58,broken clouds,-2.0226,147.2712,Lorengau Harbourside Hotel
1690,Havelock,US,64.99,broken clouds,34.8791,-76.9013,Sherwood Motel
1691,Papara,BR,87.01,broken clouds,-3.9839,-38.7273,Romin
1693,Yeppoon,AU,68.0,overcast clouds,-23.1333,150.7333,Villa Mar Colina
1696,Virginia Beach,US,68.0,overcast clouds,36.8529,-75.978,Hilton Virginia Beach Oceanfront
1698,Eydhafushi,MV,83.79,scattered clouds,5.1033,73.0708,Soneva Fushi
1699,Lima,PE,69.8,scattered clouds,-12.0432,-77.0282,Gran Hotel Bolivar Lima
1700,Twentynine Palms,US,75.99,clear sky,34.1356,-116.0542,Holiday Inn Express & Suites Twentynine Palms- Joshua Tree
1703,Behshahr,IR,61.21,overcast clouds,36.6923,53.5526,Abbas Abad Hotel & Restaurant
1704,Saint-Leu,RE,78.8,light rain,-21.15,55.2833,La Caz Oceane
1705,Belmonte,BR,82.4,scattered clouds,-15.8631,-38.8828,Pousada Monte Carmelo O Pão
1706,Dejen,ET,63.72,broken clouds,10.1667,38.1333,MAFLAB International Hotel
1707,Neuquen,AR,64.4,clear sky,-38.9516,-68.0591,Hotel del Comahue
1709,San Quintin,MX,63.27,broken clouds,30.4833,-115.95,Don Eddie's Sport Fishing Center
1710,Rehoboth,,70.74,scattered clouds,-23.3167,17.0833,Noble Luminous Accommodation
1711,Kabalo,CD,72.23,moderate rain,-6.05,26.9167,Quinta Samay
1713,Darnah,LY,65.5,broken clouds,32.767,22.6367,فندق الفردوس
1716,Sokoto,NG,89.85,overcast clouds,13.0609,5.239,Shukura Coral Hotel
1719,Salinas,US,60.8,broken clouds,36.6777,-121.6555,Laurel Inn & Conference Center
1720,Accra,GH,86.0,few clouds,5.556,-0.1969,Accra City Hotel
1722,Alexandria,EG,71.6,clear sky,31.2156,29.9553,Royal Crown Hotel
1723,Vao,NC,76.03,light rain,-22.6667,167.4833,Hotel Kou-Bugny
1725,Esmeraldas,BR,84.2,scattered clouds,-19.7625,-44.3139,Forasteiro Pousada - Hotel
1726,Rawson,AR,60.01,clear sky,-43.3002,-65.1023,Hosteria Sampedro
1727,Crixas,BR,87.84,few clouds,-14.5489,-49.9692,RISO HOTEL
1728,Carutapera,BR,82.71,overcast clouds,-1.195,-46.02,Lidera
1730,Marzuq,YE,72.64,few clouds,14.4,46.4667,Quinta Samay
1731,Erie,US,63.0,broken clouds,42.7667,-78.6664,Hampton Inn East Aurora
1732,Praia,CV,75.2,broken clouds,14.9215,-23.5087,LT Aparthotel
1733,Ponta Do Sol,PT,66.2,few clouds,32.6667,-17.1,Hotel do Campo
1735,Mahon,ES,60.8,clear sky,39.8885,4.2658,ARTIEM Capri
1740,Camana,PE,71.02,overcast clouds,-16.6228,-72.7111,Hostal Morales
1741,Richards Bay,ZA,69.17,light rain,-28.783,32.0377,BON Hotel Waterfront Richards Bay
1742,San Juan,AR,73.11,clear sky,-31.5375,-68.5364,Hotel Provincial
1743,Buncrana,IE,64.4,clear sky,55.1333,-7.45,Inishowen Gateway Hotel
1744,Ko Samui,TH,84.0,overcast clouds,9.5357,99.9357,"The Passage Samui Villas & Resort, Thailand"
1745,Querecotillo,PE,88.75,scattered clouds,-4.8378,-80.6456,La casa de Roberto
1746,Matay,EG,80.02,clear sky,28.419,30.7792,Nag Aespen
1747,Pala,TD,81.45,light rain,9.3642,14.9046,Nectar Hôtel de Pala
1748,Maragogi,BR,82.26,few clouds,-9.0122,-35.2225,Salinas do Maragogi All Inclusive Resort
1749,Nouadhibou,MR,69.8,clear sky,20.931,-17.0347,El Medina
1750,Soyo,AO,79.68,overcast clouds,-6.1349,12.3689,Hotel Mpampa
1752,Pozo Colorado,PY,81.09,scattered clouds,-23.4923,-58.7972,Hospedaje la Amistad
1753,Coquimbo,CL,64.4,clear sky,-29.9533,-71.3436,Punto de encuentro
1754,Tucumcari,US,66.2,clear sky,35.1717,-103.725,Holiday Inn Express & Suites Tucumcari
1757,Luderitz,,62.01,clear sky,-26.6481,15.1594,LÜDERITZ NEST HOTEL
1759,Cabedelo,BR,82.4,broken clouds,-6.9811,-34.8339,Hotel Pigalle
1760,De Aar,ZA,68.09,clear sky,-30.6497,24.0123,Stoneburgh B&B
1761,Delijan,IR,67.53,broken clouds,33.9905,50.6838,ایزوگام آسیاگستردلیجان
1762,Kahului,US,71.6,light rain,20.8947,-156.47,Maui Seaside Hotel
1763,Jeremie,HT,81.03,few clouds,18.65,-74.1167,Auberge’Inn
1764,Lahij,YE,79.47,broken clouds,13.1667,44.5833,Quinta Samay
